"date","caption","link"
2022-09-15,"Avian influenza (172): Europe (Spain) poultry, HPAI H5N1, spread","https://promedmail.org/promed-post/?id=8705604&view=true"
2022-09-15,"E. coli EHEC - USA (13): O157, ground beef, meal kits","https://promedmail.org/promed-post/?id=8705600&view=true"
2022-09-15,"E. coli EHEC - Japan: (KY) O157, undercooked beef, fatal","https://promedmail.org/promed-post/?id=8705598&view=true"
2022-09-15,"Vibrio vulnificus - USA (03): (FL)","https://promedmail.org/promed-post/?id=8705572&view=true"
2022-09-15,"Salmonellosis, st Newport - USA: multidrug resist, CDC traveler warning Mexico","https://promedmail.org/promed-post/?id=8705595&view=true"
2022-09-15,"Rickettsiosis - Brazil: (BA) urban slum, mild self-limiting illness","https://promedmail.org/promed-post/?id=8705596&view=true"
2022-09-15,"Monkeypox update (67)","https://promedmail.org/promed-post/?id=8705593&view=true"
2022-09-15,"Chikungunya (03): Americas, Asia, Africa, research","https://promedmail.org/promed-post/?id=8705590&view=true"
2022-09-14,"Lumpy skin disease - Asia (23): India, cattle, spread, control, vaccination","https://promedmail.org/promed-post/?id=8705589&view=true"
2022-09-14,"Avian influenza (171): Americas (USA) dolphin, HPAI H5N1","https://promedmail.org/promed-post/?id=8705586&view=true"
2022-09-14,"Meningitis, meningococcal - USA (08): (FL) fatal, more cases, 17 counties","https://promedmail.org/promed-post/?id=8705585&view=true"
2022-09-14,"Legionellosis - USA (12): (VT) cluster, RFI","https://promedmail.org/promed-post/?id=8705584&view=true"
2022-09-14,"Japanese encephalitis - Nepal","https://promedmail.org/promed-post/?id=8705578&view=true"
2022-09-14,"Zika virus (03): Americas, Asia, Middle East, research, observations","https://promedmail.org/promed-post/?id=8705577&view=true"
2022-09-14,"Curly top, tomato - USA: (UT)","https://promedmail.org/promed-post/?id=8705580&view=true"
2022-09-14,"Q fever - Australia: (QL) alert","https://promedmail.org/promed-post/?id=8705575&view=true"
2022-09-14,"Infant botulism - Spain: (CN)","https://promedmail.org/promed-post/?id=8705569&view=true"
2022-09-13,"Cholera, diarrhea & dysentery update (28): Asia (Syria)","https://promedmail.org/promed-post/?id=8705568&view=true"
2022-09-13,"Monkeypox update (66)","https://promedmail.org/promed-post/?id=8705561&view=true"
2022-09-13,"Trichomoniasis, avian - UK: songbird","https://promedmail.org/promed-post/?id=8705560&view=true"
