"date","caption","link"
2022-01-23,"Newcastle disease - Russia: (VL) poultry, OIE","https://promedmail.org/promed-post/?id=8701034&view=true"
2022-01-23,"Foot & mouth disease - Palestinian Auth: (WE) spread, st O, vacc","https://promedmail.org/promed-post/?id=8701032&view=true"
2022-01-23,"Lassa fever - West Africa (02): Nigeria","https://promedmail.org/promed-post/?id=8701027&view=true"
2022-01-23,"COVID-19 update (27): wastewater, neurology, WHO","https://promedmail.org/promed-post/?id=8701029&view=true"
2022-01-22,"COVID-19 update (26): animal, China (Hong Kong) hamster, OIE","https://promedmail.org/promed-post/?id=8701017&view=true"
2022-01-22,"Crimean-Congo hem. fever - Europe: Spain","https://promedmail.org/promed-post/?id=8700911&view=true"
2022-01-22,"Leishmaniasis - Iran (02): spread","https://promedmail.org/promed-post/?id=8701023&view=true"
2022-01-22,"Powassan virus encephalitis - USA: (PA)","https://promedmail.org/promed-post/?id=8701018&view=true"
2022-01-21,"Monkeypox - Africa (02): Congo DR","https://promedmail.org/promed-post/?id=8701015&view=true"
2022-01-21,"Hantavirus - Americas (04): Chile (LG,NB)","https://promedmail.org/promed-post/?id=8700987&view=true"
2022-01-21,"Announcements (02): Hospital for Tropical Diseases monthly centenary lectures","https://promedmail.org/promed-post/?id=8701009&view=true"
2022-01-21,"Meningitis, meningococcal - UK: (England) students, sg B","https://promedmail.org/promed-post/?id=8701008&view=true"
2022-01-21,"Neospora caninum - UK: (England) cattle, prevention","https://promedmail.org/promed-post/?id=8701002&view=true"
2022-01-21,"African swine fever - Asia (05): Thailand (BM,NP), Malaysia (SK) domestic, FAO","https://promedmail.org/promed-post/?id=8700997&view=true"
2022-01-21,"COVID-19 update (25): USA masks, nocebo effect, universal vacc, WHO","https://promedmail.org/promed-post/?id=8700995&view=true"
2022-01-20,"Botulism - Ukraine: 2021","https://promedmail.org/promed-post/?id=8700992&view=true"
2022-01-20,"African swine fever - Asia (04): China (Hong Kong) wild boar, OIE","https://promedmail.org/promed-post/?id=8700991&view=true"
2022-01-20,"Avian influenza (22): Americas (USA) wild bird, HPAI H5N1","https://promedmail.org/promed-post/?id=8700990&view=true"
2022-01-20,"Mosaic disease, chestnut - Europe: new virus","https://promedmail.org/promed-post/?id=8700981&view=true"
2022-01-20,"Tar spot, maize - Canada: (ON) spread","https://promedmail.org/promed-post/?id=8700980&view=true"
